route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"1-vPK-D-mjp-1","T0_1","7405.T0.1-vPK-D-mjp-1.5.R","1-vPK-D-mjp-1.5.R","Pakenham","1"
"1-vPK-D-mjp-1","T0_1","7425.T0.1-vPK-D-mjp-1.6.R","1-vPK-D-mjp-1.6.R","Pakenham","1"
"1-vPK-D-mjp-1","T0_1","7427.T0.1-vPK-D-mjp-1.6.R","1-vPK-D-mjp-1.6.R","Pakenham","1"
"1-vPK-D-mjp-1","T0_1","7428.T0.1-vPK-D-mjp-1.6.R","1-vPK-D-mjp-1.6.R","Pakenham","1"
"1-vPK-D-mjp-1","T0_1","7426.T0.1-vPK-D-mjp-1.6.R","1-vPK-D-mjp-1.6.R","Pakenham","1"
"1-vsu-D-mjp-1","T0_1","7432.T0.1-vsu-D-mjp-1.1.H","1-vsu-D-mjp-1.1.H","Sunbury","0"
"1-vsu-D-mjp-1","T0_1","7433.T0.1-vsu-D-mjp-1.1.H","1-vsu-D-mjp-1.1.H","Sunbury","0"
"1-vsu-D-mjp-1","T0_1","7435.T0.1-vsu-D-mjp-1.1.H","1-vsu-D-mjp-1.1.H","Sunbury","0"
"1-vsu-D-mjp-1","T0_1","7437.T0.1-vsu-D-mjp-1.1.H","1-vsu-D-mjp-1.1.H","Sunbury","0"
"1-vsu-D-mjp-1","T0_1","7436.T0.1-vsu-D-mjp-1.1.H","1-vsu-D-mjp-1.1.H","Sunbury","0"
"1-vsu-D-mjp-1","T0_1","7438.T0.1-vsu-D-mjp-1.2.R","1-vsu-D-mjp-1.2.R","City (Southern Cross)","1"
"1-vsu-D-mjp-1","T0_1","7439.T0.1-vsu-D-mjp-1.2.R","1-vsu-D-mjp-1.2.R","City (Southern Cross)","1"
"1-vsu-D-mjp-1","T0_1","7441.T0.1-vsu-D-mjp-1.2.R","1-vsu-D-mjp-1.2.R","City (Southern Cross)","1"
"1-vsu-D-mjp-1","T0_1","7443.T0.1-vsu-D-mjp-1.2.R","1-vsu-D-mjp-1.2.R","City (Southern Cross)","1"
"1-vsu-D-mjp-1","T0_1","7442.T0.1-vsu-D-mjp-1.2.R","1-vsu-D-mjp-1.2.R","City (Southern Cross)","1"
"1-Ech-H-mjp-1","T0_2","9550.T0.1-Ech-H-mjp-1.1.H","1-Ech-H-mjp-1.1.H","Melbourne","0"
"1-Ech-H-mjp-1","T0_2","9561.T0.1-Ech-H-mjp-1.2.R","1-Ech-H-mjp-1.2.R","Echuca/Moama","1"
"1-Sht-H-mjp-1","T0_2","9667.T0.1-Sht-H-mjp-1.1.H","1-Sht-H-mjp-1.1.H","Melbourne","0"
"1-Sht-H-mjp-1","T0_2","9668.T0.1-Sht-H-mjp-1.2.H","1-Sht-H-mjp-1.2.H","Melbourne","0"
"1-Sht-H-mjp-1","T0_2","9669.T0.1-Sht-H-mjp-1.3.H","1-Sht-H-mjp-1.3.H","Melbourne","0"
"1-Sht-H-mjp-1","T0_2","9670.T0.1-Sht-H-mjp-1.3.H","1-Sht-H-mjp-1.3.H","Melbourne","0"
"1-Sht-H-mjp-1","T0_2","9691.T0.1-Sht-H-mjp-1.4.R","1-Sht-H-mjp-1.4.R","Shepparton","1"
"1-Sht-H-mjp-1","T0_2","9692.T0.1-Sht-H-mjp-1.5.R","1-Sht-H-mjp-1.5.R","Shepparton","1"
"1-Sht-H-mjp-1","T0_2","9693.T0.1-Sht-H-mjp-1.6.R","1-Sht-H-mjp-1.6.R","Shepparton","1"
"1-V01-H-mjp-1","T0_2","9757.T0.1-V01-H-mjp-1.1.H","1-V01-H-mjp-1.1.H","Albury","0"
"1-V01-H-mjp-1","T0_2","9758.T0.1-V01-H-mjp-1.1.H","1-V01-H-mjp-1.1.H","Albury","0"
"1-V01-H-mjp-1","T0_2","9759.T0.1-V01-H-mjp-1.1.H","1-V01-H-mjp-1.1.H","Albury","0"
"1-V01-H-mjp-1","T0_2","9766.T0.1-V01-H-mjp-1.2.R","1-V01-H-mjp-1.2.R","Melbourne","1"
"1-V01-H-mjp-1","T0_2","9767.T0.1-V01-H-mjp-1.2.R","1-V01-H-mjp-1.2.R","Melbourne","1"
"1-V01-H-mjp-1","T0_2","9768.T0.1-V01-H-mjp-1.2.R","1-V01-H-mjp-1.2.R","Melbourne","1"
"1-V04-H-mjp-1","T0_2","9599.T0.1-V04-H-mjp-1.1.H","1-V04-H-mjp-1.1.H","Ararat","0"
"1-V04-H-mjp-1","T0_2","9600.T0.1-V04-H-mjp-1.1.H","1-V04-H-mjp-1.1.H","Ararat","0"
"1-V04-H-mjp-1","T0_2","9601.T0.1-V04-H-mjp-1.2.H","1-V04-H-mjp-1.2.H","Ararat","0"
"1-V04-H-mjp-1","T0_2","9616.T0.1-V04-H-mjp-1.4.R","1-V04-H-mjp-1.4.R","Melbourne","1"
"1-V04-H-mjp-1","T0_2","9617.T0.1-V04-H-mjp-1.4.R","1-V04-H-mjp-1.4.R","Melbourne","1"
"1-V04-H-mjp-1","T0_2","9618.T0.1-V04-H-mjp-1.5.R","1-V04-H-mjp-1.5.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9173.T0.1-V05-H-mjp-1.1.H","1-V05-H-mjp-1.1.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9174.T0.1-V05-H-mjp-1.2.H","1-V05-H-mjp-1.2.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9175.T0.1-V05-H-mjp-1.3.H","1-V05-H-mjp-1.3.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9176.T0.1-V05-H-mjp-1.4.H","1-V05-H-mjp-1.4.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9178.T0.1-V05-H-mjp-1.4.H","1-V05-H-mjp-1.4.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9180.T0.1-V05-H-mjp-1.4.H","1-V05-H-mjp-1.4.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9182.T0.1-V05-H-mjp-1.4.H","1-V05-H-mjp-1.4.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9183.T0.1-V05-H-mjp-1.4.H","1-V05-H-mjp-1.4.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9185.T0.1-V05-H-mjp-1.4.H","1-V05-H-mjp-1.4.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9187.T0.1-V05-H-mjp-1.4.H","1-V05-H-mjp-1.4.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9197.T0.1-V05-H-mjp-1.4.H","1-V05-H-mjp-1.4.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9190.T0.1-V05-H-mjp-1.4.H","1-V05-H-mjp-1.4.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9196.T0.1-V05-H-mjp-1.4.H","1-V05-H-mjp-1.4.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9199.T0.1-V05-H-mjp-1.4.H","1-V05-H-mjp-1.4.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9177.T0.1-V05-H-mjp-1.5.H","1-V05-H-mjp-1.5.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9179.T0.1-V05-H-mjp-1.5.H","1-V05-H-mjp-1.5.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9181.T0.1-V05-H-mjp-1.5.H","1-V05-H-mjp-1.5.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9184.T0.1-V05-H-mjp-1.5.H","1-V05-H-mjp-1.5.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9186.T0.1-V05-H-mjp-1.5.H","1-V05-H-mjp-1.5.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9188.T0.1-V05-H-mjp-1.5.H","1-V05-H-mjp-1.5.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9189.T0.1-V05-H-mjp-1.6.H","1-V05-H-mjp-1.6.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9191.T0.1-V05-H-mjp-1.7.H","1-V05-H-mjp-1.7.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9192.T0.1-V05-H-mjp-1.8.H","1-V05-H-mjp-1.8.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9194.T0.1-V05-H-mjp-1.8.H","1-V05-H-mjp-1.8.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9193.T0.1-V05-H-mjp-1.9.H","1-V05-H-mjp-1.9.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9198.T0.1-V05-H-mjp-1.9.H","1-V05-H-mjp-1.9.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9195.T0.1-V05-H-mjp-1.10.H","1-V05-H-mjp-1.10.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9204.T0.1-V05-H-mjp-1.11.H","1-V05-H-mjp-1.11.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9200.T0.1-V05-H-mjp-1.11.H","1-V05-H-mjp-1.11.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9201.T0.1-V05-H-mjp-1.11.H","1-V05-H-mjp-1.11.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9202.T0.1-V05-H-mjp-1.11.H","1-V05-H-mjp-1.11.H","Ballarat","0"
"1-V05-H-mjp-1","T0_2","9343.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9345.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9346.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9347.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9349.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9352.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9356.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9358.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9360.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9362.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9364.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9365.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9367.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9371.T0.1-V05-H-mjp-1.12.R","1-V05-H-mjp-1.12.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9344.T0.1-V05-H-mjp-1.13.R","1-V05-H-mjp-1.13.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9348.T0.1-V05-H-mjp-1.14.R","1-V05-H-mjp-1.14.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9350.T0.1-V05-H-mjp-1.15.R","1-V05-H-mjp-1.15.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9353.T0.1-V05-H-mjp-1.15.R","1-V05-H-mjp-1.15.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9355.T0.1-V05-H-mjp-1.15.R","1-V05-H-mjp-1.15.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9351.T0.1-V05-H-mjp-1.16.R","1-V05-H-mjp-1.16.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9354.T0.1-V05-H-mjp-1.17.R","1-V05-H-mjp-1.17.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9357.T0.1-V05-H-mjp-1.18.R","1-V05-H-mjp-1.18.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9359.T0.1-V05-H-mjp-1.18.R","1-V05-H-mjp-1.18.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9361.T0.1-V05-H-mjp-1.18.R","1-V05-H-mjp-1.18.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9363.T0.1-V05-H-mjp-1.18.R","1-V05-H-mjp-1.18.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9366.T0.1-V05-H-mjp-1.18.R","1-V05-H-mjp-1.18.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9368.T0.1-V05-H-mjp-1.18.R","1-V05-H-mjp-1.18.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9369.T0.1-V05-H-mjp-1.19.R","1-V05-H-mjp-1.19.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9370.T0.1-V05-H-mjp-1.20.R","1-V05-H-mjp-1.20.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9372.T0.1-V05-H-mjp-1.21.R","1-V05-H-mjp-1.21.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9373.T0.1-V05-H-mjp-1.21.R","1-V05-H-mjp-1.21.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9375.T0.1-V05-H-mjp-1.21.R","1-V05-H-mjp-1.21.R","Melbourne","1"
"1-V05-H-mjp-1","T0_2","9374.T0.1-V05-H-mjp-1.21.R","1-V05-H-mjp-1.21.R","Melbourne","1"
"1-V08-H-mjp-1","T0_2","9716.T0.1-V08-H-mjp-1.1.H","1-V08-H-mjp-1.1.H","Bairnsdale","0"
"1-V08-H-mjp-1","T0_2","9717.T0.1-V08-H-mjp-1.2.H","1-V08-H-mjp-1.2.H","Bairnsdale","0"
"1-V08-H-mjp-1","T0_2","9718.T0.1-V08-H-mjp-1.3.H","1-V08-H-mjp-1.3.H","Bairnsdale","0"
"1-V08-H-mjp-1","T0_2","9740.T0.1-V08-H-mjp-1.5.R","1-V08-H-mjp-1.5.R","Melbourne","1"
"1-V08-H-mjp-1","T0_2","9741.T0.1-V08-H-mjp-1.6.R","1-V08-H-mjp-1.6.R","Melbourne","1"
"1-V08-H-mjp-1","T0_2","9742.T0.1-V08-H-mjp-1.7.R","1-V08-H-mjp-1.7.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9156.T0.1-V12-H-mjp-1.1.H","1-V12-H-mjp-1.1.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9157.T0.1-V12-H-mjp-1.1.H","1-V12-H-mjp-1.1.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9158.T0.1-V12-H-mjp-1.1.H","1-V12-H-mjp-1.1.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9160.T0.1-V12-H-mjp-1.1.H","1-V12-H-mjp-1.1.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9168.T0.1-V12-H-mjp-1.1.H","1-V12-H-mjp-1.1.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9170.T0.1-V12-H-mjp-1.1.H","1-V12-H-mjp-1.1.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9159.T0.1-V12-H-mjp-1.2.H","1-V12-H-mjp-1.2.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9161.T0.1-V12-H-mjp-1.2.H","1-V12-H-mjp-1.2.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9162.T0.1-V12-H-mjp-1.2.H","1-V12-H-mjp-1.2.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9137.T0.1-V12-H-mjp-1.3.H","1-V12-H-mjp-1.3.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9163.T0.1-V12-H-mjp-1.4.H","1-V12-H-mjp-1.4.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9165.T0.1-V12-H-mjp-1.5.H","1-V12-H-mjp-1.5.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9166.T0.1-V12-H-mjp-1.6.H","1-V12-H-mjp-1.6.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9167.T0.1-V12-H-mjp-1.7.H","1-V12-H-mjp-1.7.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9169.T0.1-V12-H-mjp-1.7.H","1-V12-H-mjp-1.7.H","Bendigo","0"
"1-V12-H-mjp-1","T0_2","9140.T0.1-V12-H-mjp-1.8.R","1-V12-H-mjp-1.8.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9154.T0.1-V12-H-mjp-1.9.R","1-V12-H-mjp-1.9.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9144.T0.1-V12-H-mjp-1.9.R","1-V12-H-mjp-1.9.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9146.T0.1-V12-H-mjp-1.9.R","1-V12-H-mjp-1.9.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9148.T0.1-V12-H-mjp-1.9.R","1-V12-H-mjp-1.9.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9150.T0.1-V12-H-mjp-1.9.R","1-V12-H-mjp-1.9.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9151.T0.1-V12-H-mjp-1.9.R","1-V12-H-mjp-1.9.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9152.T0.1-V12-H-mjp-1.9.R","1-V12-H-mjp-1.9.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9153.T0.1-V12-H-mjp-1.9.R","1-V12-H-mjp-1.9.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9141.T0.1-V12-H-mjp-1.10.R","1-V12-H-mjp-1.10.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9142.T0.1-V12-H-mjp-1.11.R","1-V12-H-mjp-1.11.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9143.T0.1-V12-H-mjp-1.12.R","1-V12-H-mjp-1.12.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9145.T0.1-V12-H-mjp-1.12.R","1-V12-H-mjp-1.12.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9147.T0.1-V12-H-mjp-1.12.R","1-V12-H-mjp-1.12.R","Melbourne","1"
"1-V12-H-mjp-1","T0_2","9149.T0.1-V12-H-mjp-1.13.R","1-V12-H-mjp-1.13.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9207.T0.1-V23-H-mjp-1.1.H","1-V23-H-mjp-1.1.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9209.T0.1-V23-H-mjp-1.1.H","1-V23-H-mjp-1.1.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9251.T0.1-V23-H-mjp-1.1.H","1-V23-H-mjp-1.1.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9254.T0.1-V23-H-mjp-1.1.H","1-V23-H-mjp-1.1.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9208.T0.1-V23-H-mjp-1.2.H","1-V23-H-mjp-1.2.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9255.T0.1-V23-H-mjp-1.3.H","1-V23-H-mjp-1.3.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9246.T0.1-V23-H-mjp-1.3.H","1-V23-H-mjp-1.3.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9210.T0.1-V23-H-mjp-1.4.H","1-V23-H-mjp-1.4.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9212.T0.1-V23-H-mjp-1.4.H","1-V23-H-mjp-1.4.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9214.T0.1-V23-H-mjp-1.4.H","1-V23-H-mjp-1.4.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9216.T0.1-V23-H-mjp-1.4.H","1-V23-H-mjp-1.4.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9218.T0.1-V23-H-mjp-1.4.H","1-V23-H-mjp-1.4.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9220.T0.1-V23-H-mjp-1.4.H","1-V23-H-mjp-1.4.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9222.T0.1-V23-H-mjp-1.4.H","1-V23-H-mjp-1.4.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9224.T0.1-V23-H-mjp-1.4.H","1-V23-H-mjp-1.4.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9226.T0.1-V23-H-mjp-1.4.H","1-V23-H-mjp-1.4.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9227.T0.1-V23-H-mjp-1.4.H","1-V23-H-mjp-1.4.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9229.T0.1-V23-H-mjp-1.4.H","1-V23-H-mjp-1.4.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9231.T0.1-V23-H-mjp-1.4.H","1-V23-H-mjp-1.4.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9233.T0.1-V23-H-mjp-1.4.H","1-V23-H-mjp-1.4.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9211.T0.1-V23-H-mjp-1.5.H","1-V23-H-mjp-1.5.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9213.T0.1-V23-H-mjp-1.5.H","1-V23-H-mjp-1.5.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9215.T0.1-V23-H-mjp-1.5.H","1-V23-H-mjp-1.5.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9217.T0.1-V23-H-mjp-1.5.H","1-V23-H-mjp-1.5.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9219.T0.1-V23-H-mjp-1.5.H","1-V23-H-mjp-1.5.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9221.T0.1-V23-H-mjp-1.5.H","1-V23-H-mjp-1.5.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9223.T0.1-V23-H-mjp-1.5.H","1-V23-H-mjp-1.5.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9225.T0.1-V23-H-mjp-1.5.H","1-V23-H-mjp-1.5.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9228.T0.1-V23-H-mjp-1.5.H","1-V23-H-mjp-1.5.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9230.T0.1-V23-H-mjp-1.5.H","1-V23-H-mjp-1.5.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9232.T0.1-V23-H-mjp-1.5.H","1-V23-H-mjp-1.5.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9253.T0.1-V23-H-mjp-1.5.H","1-V23-H-mjp-1.5.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9234.T0.1-V23-H-mjp-1.6.H","1-V23-H-mjp-1.6.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9235.T0.1-V23-H-mjp-1.7.H","1-V23-H-mjp-1.7.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9236.T0.1-V23-H-mjp-1.8.H","1-V23-H-mjp-1.8.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9237.T0.1-V23-H-mjp-1.9.H","1-V23-H-mjp-1.9.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9240.T0.1-V23-H-mjp-1.9.H","1-V23-H-mjp-1.9.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9238.T0.1-V23-H-mjp-1.10.H","1-V23-H-mjp-1.10.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9239.T0.1-V23-H-mjp-1.11.H","1-V23-H-mjp-1.11.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9241.T0.1-V23-H-mjp-1.12.H","1-V23-H-mjp-1.12.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9242.T0.1-V23-H-mjp-1.13.H","1-V23-H-mjp-1.13.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9243.T0.1-V23-H-mjp-1.14.H","1-V23-H-mjp-1.14.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9244.T0.1-V23-H-mjp-1.15.H","1-V23-H-mjp-1.15.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9245.T0.1-V23-H-mjp-1.16.H","1-V23-H-mjp-1.16.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9247.T0.1-V23-H-mjp-1.17.H","1-V23-H-mjp-1.17.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9248.T0.1-V23-H-mjp-1.18.H","1-V23-H-mjp-1.18.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9249.T0.1-V23-H-mjp-1.18.H","1-V23-H-mjp-1.18.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9250.T0.1-V23-H-mjp-1.18.H","1-V23-H-mjp-1.18.H","Geelong","0"
"1-V23-H-mjp-1","T0_2","9257.T0.1-V23-H-mjp-1.20.R","1-V23-H-mjp-1.20.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9258.T0.1-V23-H-mjp-1.21.R","1-V23-H-mjp-1.21.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9259.T0.1-V23-H-mjp-1.22.R","1-V23-H-mjp-1.22.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9260.T0.1-V23-H-mjp-1.23.R","1-V23-H-mjp-1.23.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9261.T0.1-V23-H-mjp-1.24.R","1-V23-H-mjp-1.24.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9262.T0.1-V23-H-mjp-1.25.R","1-V23-H-mjp-1.25.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9263.T0.1-V23-H-mjp-1.26.R","1-V23-H-mjp-1.26.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9306.T0.1-V23-H-mjp-1.26.R","1-V23-H-mjp-1.26.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9267.T0.1-V23-H-mjp-1.26.R","1-V23-H-mjp-1.26.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9264.T0.1-V23-H-mjp-1.27.R","1-V23-H-mjp-1.27.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9265.T0.1-V23-H-mjp-1.28.R","1-V23-H-mjp-1.28.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9271.T0.1-V23-H-mjp-1.28.R","1-V23-H-mjp-1.28.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9266.T0.1-V23-H-mjp-1.29.R","1-V23-H-mjp-1.29.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9268.T0.1-V23-H-mjp-1.30.R","1-V23-H-mjp-1.30.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9269.T0.1-V23-H-mjp-1.31.R","1-V23-H-mjp-1.31.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9270.T0.1-V23-H-mjp-1.32.R","1-V23-H-mjp-1.32.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9273.T0.1-V23-H-mjp-1.33.R","1-V23-H-mjp-1.33.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9274.T0.1-V23-H-mjp-1.34.R","1-V23-H-mjp-1.34.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9276.T0.1-V23-H-mjp-1.34.R","1-V23-H-mjp-1.34.R","Melbourne","1"
"1-V23-H-mjp-1","T0_2","9278.T0.1-V23-H-mjp-1.34.R","1-V23-H-mjp-1.34.R","Melbourne","1"
